Date,RollingVolatility_30d
1980-05-13,0.011126868780678815
1980-05-20,0.011692939216001872
1980-05-28,0.010625639815583275
1980-06-04,0.010427085107901898
1980-06-11,0.00908857692829299
1980-06-18,0.008909526827279347
1980-06-25,0.015583862441692594
1980-07-02,0.017021269101359347
1980-07-10,0.01531491937217283
1980-07-17,0.02107699986923591
1980-07-24,0.02210157017248772
1980-07-31,0.018150892508606176
1980-08-07,0.015713842222953044
1980-08-14,0.014805708415161423
1980-08-21,0.011327255598597378
1980-08-28,0.007819952376602953
1980-09-05,0.007609230580833047
1980-09-12,0.006937650727475762
1980-09-19,0.010585168381185846
1980-09-26,0.011380269491547891
1980-10-03,0.01213075351573732
1980-10-10,0.008857739373447571
1980-10-17,0.016460244829562928
1980-10-24,0.017832164634807194
1980-10-31,0.0157724069421133
1980-11-10,0.02212467928583217
1980-11-17,0.018975830096540445
1980-11-24,0.0155186943038323
1980-12-02,0.015257645144904223
1980-12-09,0.015559306862279057
1980-12-16,0.015376735673755013
1980-12-23,0.009118401024162944
1980-12-31,0.00847480691929203
1981-01-08,0.008334957326077936
1981-01-15,0.008633060031445337
1981-01-22,0.007792200603695007
1981-01-29,0.0074804971866963684
1981-02-05,0.007782896602243387
1981-02-12,0.00781564198293262
1981-02-20,0.008684968422853045
1981-02-27,0.008585927175198883
1981-03-06,0.012869163009282265
1981-03-13,0.01919692490333647
1981-03-20,0.01926921559473722
1981-03-27,0.02567639292953181
1981-04-03,0.02318690424896036
1981-04-10,0.03162471332350855
1981-04-20,0.03364381507521815
1981-04-27,0.040496329016115475
1981-05-04,0.04002710851134119
1981-05-11,0.04207490403574407
1981-05-18,0.03978596106745566
1981-05-26,0.03701478615786403
1981-06-02,0.0471943662783574
1981-06-09,0.040245655314646626
1981-06-16,0.04772028529050877
1981-06-23,0.04575427367754344
1981-06-30,0.044056805342682005
1981-07-08,0.029085936667820403
1981-07-15,0.037029020798890915
1981-07-22,0.01698069259164051
1981-07-29,0.02164645951691144
1981-08-05,0.019340883607552616
1981-08-12,0.04622564999007937
1981-08-19,0.02634906511506636
1981-08-26,0.026975136348231205
1981-09-02,0.028843898383199014
1981-09-10,0.02596840594245897
1981-09-17,0.02428773710602776
1981-09-24,0.022994421448465443
1981-10-01,0.07417688926177908
1981-10-08,0.06845179659195358
1981-10-15,0.048262022056097656
1981-10-22,0.04820432591439555
1981-10-29,0.04051827052102866
1981-11-05,0.02887903659797114
1981-11-12,0.020233681426432806
1981-11-19,0.016397286266487492
1981-11-27,0.013375966141873237
1981-12-04,0.01804690942947455
1981-12-11,0.01927490804938747
1981-12-18,0.017791883367142994
1981-12-28,0.020648959562005995
1982-01-05,0.04261628122691745
1982-01-12,0.030640850776628953
1982-01-19,0.02550225611993942
1982-01-26,0.037113223326657965
1982-02-02,0.03995136037943874
1982-02-09,0.020036202754420206
1982-02-17,0.02442168751705266
1982-02-24,0.022096857917730382
1982-03-03,0.021798893632962623
1982-03-10,0.02024520914640628
1982-03-17,0.020438813316822235
1982-03-24,0.01868588972464312
1982-03-31,0.021316865743722654
1982-04-07,0.019490424335877197
1982-04-15,0.018912894044258593
1982-04-22,0.019215260153601865
1982-04-29,0.028035683118586913
1982-05-06,0.021042531141695575
1982-05-13,0.026456174282385867
1982-05-20,0.023245775375017427
1982-05-27,0.02286919961913812
1982-06-04,0.023862911631673332
1982-06-11,0.016336720628830553
1982-06-18,0.01971664135259652
1982-06-25,0.01417492937372052
1982-07-02,0.042788622473919125
1982-07-12,0.027620819572723367
1982-07-19,0.020782092777877396
1982-07-26,0.021204039095383705
1982-08-02,0.018009816641213133
1982-08-09,0.011907876565305139
1982-08-16,0.019097317651264187
1982-08-23,0.01758704558116743
1982-08-30,0.019098197096709034
1982-09-07,0.023963256675692362
1982-09-14,0.02504319523839396
1982-09-21,0.021296398707021217
1982-09-28,0.021928292658796325
1982-10-05,0.017166969919708234
1982-10-12,0.02032976728766852
1982-10-19,0.024951879635132915
1982-10-26,0.0284053173223766
1982-11-02,0.025912961521706173
1982-11-09,0.02461271371174494
1982-11-16,0.024588858323606945
1982-11-23,0.021421200033092266
1982-12-01,0.022016644325202585
1982-12-08,0.021519369697557807
1982-12-15,0.020689327709926215
1982-12-22,0.018469382376554495
1982-12-30,0.021834973147939002
1983-01-06,0.02663709161175963
