Date,RollingVolatility_250d
1981-03-27,0.019647802432201787
1981-04-03,0.017476686403670918
1981-04-10,0.02742328640968621
1981-04-20,0.025497776014003992
1981-04-27,0.03380930405316229
1981-05-04,0.032683433237334074
1981-05-11,0.03507094514494676
1981-05-18,0.032866754433661834
1981-05-26,0.03087795047883588
1981-06-02,0.04050220246601207
1981-06-09,0.03506446895010018
1981-06-16,0.05487755080680197
1981-06-23,0.04233946017704365
1981-06-30,0.03596477929010564
1981-07-08,0.030943838901763002
1981-07-15,0.029728688457336484
1981-07-22,0.02281552888584124
1981-07-29,0.021151013822320836
1981-08-05,0.02272794366561774
1981-08-12,0.03683776491375963
1981-08-19,0.031910732219461495
1981-08-26,0.028710726658916563
1981-09-02,0.029845276258640408
1981-09-10,0.029574174551142213
1981-09-17,0.026269096507955815
1981-09-24,0.02357347993398268
1981-10-01,0.0520665568217612
1981-10-08,0.0555325069789338
1981-10-15,0.04874546706005238
1981-10-22,0.04686080548776578
1981-10-29,0.036898414538682305
1981-11-05,0.03371530285665283
1981-11-12,0.027719195264071458
1981-11-19,0.0214029437665182
1981-11-27,0.020115364936112805
1981-12-04,0.018759650657991015
1981-12-11,0.026897297801612343
1981-12-18,0.023438649538610926
1981-12-28,0.022331293943379585
1982-01-05,0.04760055684364463
1982-01-12,0.03845728363784274
1982-01-19,0.028915158161258853
1982-01-26,0.02790965829661709
1982-02-02,0.03443766416176258
1982-02-09,0.030443215704041668
1982-02-17,0.02934086316379688
1982-02-24,0.028281452037136227
1982-03-03,0.028418018055274014
1982-03-10,0.030273244423947188
1982-03-17,0.032109630954500826
1982-03-24,0.02758853662402026
1982-03-31,0.028370761155098814
1982-04-07,0.027707669461210224
1982-04-15,0.025721084223990328
1982-04-22,0.02788784469739597
1982-04-29,0.03555319672416307
1982-05-06,0.02795141143481434
1982-05-13,0.02839729622561289
1982-05-20,0.02456321513135789
1982-05-27,0.022472076737490656
1982-06-04,0.023600654724603407
1982-06-11,0.022528684242571928
1982-06-18,0.021855053289345124
1982-06-25,0.0435812178083711
1982-07-02,0.03600090151090108
1982-07-12,0.026472996645902462
1982-07-19,0.02324609846049458
1982-07-26,0.0225838240489191
1982-08-02,0.022596573405551764
1982-08-09,0.019237892674356025
1982-08-16,0.02117268408654456
1982-08-23,0.027625515348271967
1982-08-30,0.024649129075511932
1982-09-07,0.027302480156859713
1982-09-14,0.024800041304350894
1982-09-21,0.01955696160852716
1982-09-28,0.024499709555173495
1982-10-05,0.023591605681402564
1982-10-12,0.02731751813759653
1982-10-19,0.029933993998906484
1982-10-26,0.02806046469228894
1982-11-02,0.022959642626074164
1982-11-09,0.022729406964333537
1982-11-16,0.026656518155396818
1982-11-23,0.02567151305652602
1982-12-01,0.02286330239688096
1982-12-08,0.027426153847095906
1982-12-15,0.024631019299045775
1982-12-22,0.021663801057633394
1982-12-30,0.02815219638165158
1983-01-06,0.023364070541964887
1983-01-13,0.023665545177724918
1983-01-20,0.02595325087874328
1983-01-27,0.02519880619307724
1983-02-03,0.023571108147625135
1983-02-10,0.02136708425315076
1983-02-17,0.022950648136916545
1983-02-25,0.022015511912367575
1983-03-04,0.021651146380127252
1983-03-11,0.02097490083643739
1983-03-18,0.02245383494926819
1983-03-25,0.021799631486918193
1983-04-04,0.020488445055586797
1983-04-11,0.02158233622945628
1983-04-18,0.021365669037614558
1983-04-25,0.0209341735469568
1983-05-02,0.023520844008607666
1983-05-09,0.020013220553825622
1983-05-16,0.01998185539577272
1983-05-23,0.0192650259970338
1983-05-31,0.0159290700456017
1983-06-07,0.01691988357189944
1983-06-14,0.022365276082639638
1983-06-21,0.021107928536540022
1983-06-28,0.019959143119742142
1983-07-06,0.022175666404638843
1983-07-13,0.02030775799637803
1983-07-20,0.01963743806831775
1983-07-27,0.023108456094237836
1983-08-03,0.020207069218637314
1983-08-10,0.020323846510415744
1983-08-17,0.0200236837087732
1983-08-24,0.018722139018422308
1983-08-31,0.02016619183571354
1983-09-08,0.021111556602183376
1983-09-15,0.018439997285298815
1983-09-22,0.017999731536586207
1983-09-29,0.02036098078157332
1983-10-06,0.018312775078345372
1983-10-13,0.01841510415293071
1983-10-20,0.018911898184234936
1983-10-27,0.01844131529002484
1983-11-03,0.01879336031413967
1983-11-10,0.01832375759024377
1983-11-17,0.018214661301406712
1983-11-25,0.01772575235361268
1983-12-02,0.0172285575084128
1983-12-09,0.018734698527493477
1983-12-16,0.01733763575370704
1983-12-23,0.017558865256023487
1984-01-03,0.017406537188612303
1984-01-10,0.01723565757587141
1984-01-17,0.016813335900111373
1984-01-24,0.015798220070031857
1984-01-31,0.016554838470775348
1984-02-07,0.01645703855340986
1984-02-14,0.016943634208570958
1984-02-22,0.018362867441895123
1984-02-29,0.019413982423963118
1984-03-07,0.0188226289127103
1984-03-14,0.017590022091937576
1984-03-21,0.02124808309019462
1984-03-28,0.019587731993325863
1984-04-04,0.018556651610225815
1984-04-11,0.017935944682447816
1984-04-18,0.01671235661646638
1984-04-26,0.017004070021943034
1984-05-03,0.016680720167977912
1984-05-10,0.01681077157030591
1984-05-17,0.02116840010017441
1984-05-24,0.017603035795276237
1984-06-01,0.018373141570797405
1984-06-08,0.0166546778083521
1984-06-15,0.01727822738366808
1984-06-22,0.01647109993450847
1984-06-29,0.01591530581526235
1984-07-09,0.01570156083565936
1984-07-16,0.01636525766105628
1984-07-23,0.015411346301710151
1984-07-30,0.02040620527477691
1984-08-06,0.02920178900036885
1984-08-13,0.01698473671653244
1984-08-20,0.016180106097119812
1984-08-27,0.02373683526700892
