Date,RollingVolatility_7d
1980-04-10,0.016955599061496587
1980-04-17,0.014410837572660826
1980-04-24,0.010838259860396455
1980-05-01,0.005915922770912634
1980-05-08,0.008522083638398978
1980-05-15,0.007955561782073661
1980-05-22,0.014890489089438741
1980-05-30,0.009539101281946454
1980-06-06,0.0053117912426636086
1980-06-13,0.0036162093321139735
1980-06-20,0.002744973230026892
1980-06-27,0.03304689197572626
1980-07-07,0.011810858056444986
1980-07-14,0.031236805444193494
1980-07-21,0.006400217878038158
1980-07-28,0.005502853613780376
1980-08-04,0.004314426329049155
1980-08-11,0.003909159557503451
1980-08-18,0.006016758308997973
1980-08-25,0.007516523941975725
1980-09-02,0.008842912866018194
1980-09-09,0.0029504998336682305
1980-09-16,0.014291216314123101
1980-09-23,0.017595397630241857
1980-09-30,0.009455076453839138
1980-10-07,0.02185054468744665
1980-10-14,0.021360776375417227
1980-10-21,0.019799909806758366
1980-10-28,0.009921153888845093
1980-11-05,0.00726914124007846
1980-11-12,0.025841752991264434
1980-11-19,0.007747830904625563
1980-11-26,0.005708100258492471
1980-12-04,0.003263408342230046
1980-12-11,0.012631882166141147
1980-12-18,0.007484926261391996
1980-12-26,0.007518589144976026
1981-01-05,0.007614706325699582
1981-01-12,0.007437788186019074
1981-01-19,0.005875664465748348
1981-01-26,0.007968787129484525
1981-02-02,0.009623484301960498
1981-02-09,0.006841106445560328
1981-02-17,0.0056418435642202796
1981-02-24,0.00863334816851501
1981-03-03,0.006689570139581422
1981-03-10,0.0294948721696274
1981-03-17,0.028079188362708726
1981-03-24,0.015150675804007249
1981-03-31,0.02364273681557011
1981-04-07,0.01401473560459169
1981-04-14,0.048783139168071844
1981-04-22,0.021303316435179832
1981-04-29,0.043974505788206636
1981-05-06,0.04091326079259216
1981-05-13,0.025866109863470193
1981-05-20,0.026107296852876775
1981-05-28,0.0659118089684922
1981-06-04,0.028856927915287846
1981-06-11,0.04818789995788784
1981-06-18,0.05740449834354816
1981-06-25,0.024272146162329162
1981-07-02,0.022306181599755167
1981-07-10,0.02582777238960401
1981-07-17,0.020180766428324236
1981-07-24,0.011396260231408871
1981-07-31,0.016302688865074768
1981-08-07,0.039290239317961224
1981-08-14,0.03837354244731804
1981-08-21,0.012012186965308173
1981-08-28,0.02421349700424082
1981-09-04,0.034637932313664216
1981-09-14,0.025234419292011555
1981-09-21,0.013732749526775308
1981-09-28,0.021359449432252813
1981-10-05,0.06451961031295593
1981-10-12,0.03174838115877019
1981-10-19,0.04524998346477126
1981-10-26,0.027311530679174603
1981-11-02,0.03343324635700863
1981-11-09,0.011096795603876799
1981-11-16,0.012424992720951851
1981-11-23,0.009871891498678637
1981-12-01,0.010217963130753332
1981-12-08,0.033617075438099976
1981-12-15,0.01568315249603876
1981-12-22,0.013613404381188146
1981-12-30,0.0418365451198456
1982-01-07,0.026954859030571127
1982-01-14,0.01177434995026808
1982-01-21,0.009256398373447074
1982-01-28,0.03010824044132345
1982-02-04,0.024618788038532124
1982-02-11,0.021469264127086087
1982-02-19,0.009608945792680538
1982-02-26,0.01394612077598357
